CNN Model,Input Type,Target Type,Day,Hour,F1 Score,Jaccard Index
unet,full,binary,35,4pm,0.990145742893219,0.9804837703704834
unet,full,binary,35,5pm,0.9907382726669312,0.9816465377807616
unet,full,binary,35,6pm,0.9919700026512146,0.984067976474762
unet,full,binary,35,7pm,0.9915772676467896,0.9832952618598938
unet,full,binary,35,8pm,0.9917023181915284,0.9835411906242372
unet,full,binary,36,8am,0.9897489547729492,0.9797059297561646
unet,full,binary,36,9am,0.991567075252533,0.9832751154899596
unet,full,binary,36,10am,0.9916915893554688,0.9835201501846312
unet,full,binary,36,11am,0.9921019077301024,0.9843276143074036
unet,full,binary,36,12pm,0.9903774857521056,0.9809383749961852
unet,full,binary,36,1pm,0.991429328918457,0.98300439119339
unet,full,binary,36,2pm,0.9921461939811708,0.9844147562980652
unet,full,binary,36,3pm,0.9927085041999816,0.9855225086212158
unet,full,binary,36,4pm,0.9924047589302064,0.984924018383026
unet,full,binary,36,5pm,0.9922637939453124,0.9846463203430176
unet,full,binary,36,6pm,0.9922582507133484,0.9846355319023132
unet,full,binary,36,7pm,0.990980863571167,0.9821230173110962
unet,full,binary,36,8pm,0.9913697242736816,0.9828871488571168
unet,full,binary,37,8am,0.989782214164734,0.9797711372375488
unet,full,binary,37,9am,0.9914368391036988,0.9830191135406494
unet,full,binary,37,10am,0.992394208908081,0.9849032163619996
unet,full,binary,37,11am,0.9918593168258668,0.9838500618934632
unet,full,binary,37,12pm,0.9919643998146056,0.9840568900108336
unet,full,binary,37,1pm,0.9932630062103271,0.9866161346435548
unet,full,binary,37,2pm,0.9934955835342408,0.9870752096176147
unet,full,binary,37,3pm,0.9930988550186156,0.98629230260849
unet,full,binary,37,4pm,0.9923641085624696,0.984843909740448
unet,full,binary,37,5pm,0.9920566082000732,0.9842384457588196
unet,full,binary,37,6pm,0.992040753364563,0.9842071533203124
unet,full,binary,37,7pm,0.9920052289962769,0.9841372966766356
unet,full,binary,37,8pm,0.9917972087860109,0.9837278723716736
unet,full,binary,38,8am,0.9903363585472108,0.9808577299118042
unet,full,binary,38,9am,0.991986095905304,0.9840995669364928
unet,full,binary,38,10am,0.9924448132514954,0.985002875328064
unet,full,binary,38,11am,0.9924246668815612,0.9849632978439332
unet,full,binary,38,12pm,0.9930059313774108,0.9861090779304504
unet,full,binary,38,1pm,0.9934162497520448,0.9869186878204346
unet,full,binary,38,2pm,0.9927884340286256,0.9856801629066468
unet,full,binary,38,3pm,0.9931536316871644,0.9864004254341124
unet,full,binary,38,4pm,0.9920796751976012,0.9842838048934937
unet,full,binary,38,5pm,0.9926088452339172,0.9853261113166808
unet,full,binary,38,6pm,0.9926854968070984,0.9854772686958312
unet,full,binary,38,7pm,0.9927208423614502,0.985546886920929
unet,full,binary,38,8pm,0.9920437932014464,0.98421311378479
unet,full,binary,39,8am,0.9918336272239684,0.9837995767593384
unet,full,binary,39,9am,0.9903419613838196,0.9808686971664428
unet,full,binary,39,10am,0.991099774837494,0.9823565483093262
unet,full,binary,39,11am,0.9915180802345276,0.9831787943840028
unet,full,binary,39,12pm,0.9918332099914552,0.9837986826896667
unet,full,binary,39,1pm,0.991913676261902,0.983957052230835
unet,full,binary,39,2pm,0.9911577701568604,0.9824705123901368
unet,full,binary,39,3pm,0.9920106530189514,0.9841480255126952
unet,full,binary,39,4pm,0.991597592830658,0.983335256576538
unet,full,binary,39,5pm,0.9922077655792236,0.9845359921455384
unet,full,binary,39,6pm,0.9915518164634703,0.9832451343536376
unet,full,binary,39,7pm,0.9915947318077089,0.9833295941352844
unet,full,binary,39,8pm,0.9910140633583068,0.9821882247924804
unet,full,binary,40,8am,0.990979552268982,0.9821203351020812
unet,full,binary,40,9am,0.9909371733665466,0.9820371270179749
unet,full,binary,40,10am,0.9915229678153992,0.9831884503364564
unet,full,binary,40,11am,0.9911409616470336,0.9824374914169312
unet,full,binary,40,12pm,0.9916213750839232,0.983381986618042
unet,full,binary,40,1pm,0.992608606815338,0.9853256940841676
unet,full,binary,40,2pm,0.992963969707489,0.9860262870788574
unet,full,binary,40,3pm,0.993280827999115,0.9866513013839722
unet,full,binary,40,4pm,0.9937381744384766,0.9875543117523192
unet,full,binary,40,5pm,0.991375744342804,0.9828989505767822
unet,full,binary,40,6pm,0.9916329979896544,0.983404815196991
unet,full,binary,40,7pm,0.9913093447685242,0.9827684760093688
unet,full,binary,40,8pm,0.991410791873932,0.9829678535461426
unet,full,binary,41,8am,0.9893410205841064,0.9789068102836608
unet,full,binary,41,9am,0.9905949831008912,0.981365203857422
unet,full,binary,41,10am,0.9921485185623168,0.9844193458557128
unet,full,binary,41,11am,0.9922804832458496,0.9846792221069336
unet,full,binary,41,12pm,0.9926224946975708,0.9853531122207642
unet,full,binary,41,1pm,0.9930508732795716,0.986197590827942
unet,full,binary,41,2pm,0.9931540489196776,0.9864012002944946
unet,full,binary,41,3pm,0.9926612377166748,0.9854294061660768
unet,full,binary,41,4pm,0.9917781949043274,0.9836905002593994
unet,full,binary,41,5pm,0.9923730492591858,0.9848616123199464
unet,full,binary,41,6pm,0.9925281405448914,0.9851671457290648
unet,full,binary,41,7pm,0.9928866028785706,0.9858736395835876
unet,full,binary,41,8pm,0.9924151301383972,0.9849444031715392
unet,full,binary,42,8am,0.9902084469795228,0.9806067943572998
unet,full,binary,42,9am,0.9910546541213988,0.9822678565979004
unet,full,binary,42,10am,0.9909082651138306,0.981980323791504
unet,full,binary,42,11am,0.9921908974647522,0.9845028519630432
unet,full,binary,42,12pm,0.99329674243927,0.9866827130317688
unet,full,binary,42,1pm,0.9928032159805298,0.985709309577942
unet,full,binary,42,2pm,0.9932530522346495,0.9865964651107788
unet,full,binary,42,3pm,0.9932109713554382,0.9865134954452516
unet,full,binary,42,4pm,0.992031753063202,0.9841894507408142
unet,full,binary,42,5pm,0.9926180243492126,0.9853442907333374
unet,full,binary,42,6pm,0.9926226735115052,0.9853533506393432
unet,full,binary,42,7pm,0.9924761056900024,0.9850646257400512
unet,full,binary,42,8pm,0.9922651648521424,0.984649121761322
unet,full,binary,43,8am,0.9913715124130248,0.9828906059265136
unet,full,binary,43,9am,0.9908554553985596,0.9818766713142396
unet,full,binary,43,10am,0.9911836981773376,0.9825214743614196
unet,full,binary,43,11am,0.9918292164802552,0.9837908148765564
unet,full,binary,43,12pm,0.9919279217720032,0.983985185623169
unet,full,binary,43,1pm,0.9920791387557985,0.9842827916145324
unet,full,binary,43,2pm,0.992173969745636,0.984469473361969
unet,full,binary,43,3pm,0.9919699430465698,0.9840677976608276
unet,full,binary,43,4pm,0.992289900779724,0.9846977591514589
unet,full,binary,43,5pm,0.9931007027626038,0.9862959384918212
unet,full,binary,43,6pm,0.991645097732544,0.9834285974502563
unet,full,binary,43,7pm,0.9918596744537354,0.9838507771492004
unet,full,binary,43,8pm,0.9921343326568604,0.9843913912773132
unet,full,binary,44,8am,0.9895312190055848,0.9792792797088624
unet,full,binary,44,9am,0.9904478192329408,0.9810764193534852
unet,full,binary,44,10am,0.9907750487327576,0.9817187190055848
unet,full,binary,44,11am,0.9908458590507508,0.9818577766418456
unet,full,binary,44,12pm,0.9908963441848756,0.981956958770752
unet,full,binary,44,1pm,0.992994785308838,0.9860869646072388
unet,full,binary,44,2pm,0.9932963848114014,0.986682116985321
unet,full,binary,44,3pm,0.9932043552398682,0.9865004420280457
unet,full,binary,44,4pm,0.9926311373710632,0.9853700399398804
unet,full,binary,44,5pm,0.9917176961898804,0.9835714101791382
unet,full,binary,44,6pm,0.9912489652633668,0.9826497435569764
unet,full,binary,44,7pm,0.99051034450531,0.9811991453170776
unet,full,binary,44,8pm,0.9918879270553588,0.9839064478874208
unet,full,binary,45,8am,0.990650236606598,0.9814736843109132
unet,full,binary,45,9am,0.9908013939857484,0.9817704558372498
unet,full,binary,45,10am,0.9924094080924988,0.9849331974983216
unet,full,binary,45,11am,0.992841362953186,0.9857844114303588
unet,full,binary,45,12pm,0.992609441280365,0.9853273034095764
unet,full,binary,45,1pm,0.9929741024971008,0.9860461950302124
unet,full,binary,45,2pm,0.9927797913551332,0.985663115978241
unet,full,binary,45,3pm,0.9930294752120972,0.9861554503440856
unet,full,binary,45,4pm,0.9928554892539978,0.9858123660087584
unet,full,binary,45,5pm,0.9931240081787108,0.9863418936729432
unet,full,binary,45,6pm,0.993097484111786,0.9862896203994752
unet,full,binary,45,7pm,0.9929935336112976,0.9860845804214478
unet,full,binary,45,8pm,0.992929220199585,0.9859577417373656
unet,full,binary,46,8am,0.9923495054244996,0.9848151206970216
unet,full,binary,46,9am,0.9915930032730104,0.9833261966705322
unet,full,binary,46,10am,0.9919707775115968,0.9840694665908812
unet,full,binary,46,11am,0.9922967553138732,0.9847112894058228
unet,full,binary,46,12pm,0.9927312135696412,0.9855673909187316
unet,full,binary,46,1pm,0.993744134902954,0.98756605386734
unet,full,binary,46,2pm,0.99382746219635,0.9877306222915648
unet,full,binary,46,3pm,0.9936243891716005,0.9873295426368712
unet,full,binary,46,4pm,0.993310272693634,0.986709475517273
unet,full,binary,46,5pm,0.9919764399528505,0.9840805530548096
unet,full,binary,46,6pm,0.9917441606521606,0.983623504638672
unet,full,binary,46,7pm,0.9908050298690796,0.981777548789978
unet,full,binary,46,8pm,0.991657018661499,0.983452081680298
unet,full,binary,47,8am,0.990111768245697,0.9804171323776244
unet,full,binary,47,9am,0.9914700984954834,0.983084499835968
unet,full,binary,47,10am,0.9922943711280824,0.9847065806388856
unet,full,binary,47,11am,0.9926620125770568,0.985430896282196
unet,full,binary,47,12pm,0.9925774931907654,0.9852643609046936
unet,full,binary,47,1pm,0.993402063846588,0.98689067363739
unet,full,binary,47,2pm,0.9935367107391356,0.9871564507484436
unet,full,binary,47,3pm,0.993453562259674,0.9869922399520874
unet,full,binary,47,4pm,0.9932371377944946,0.986565113067627
unet,full,binary,47,5pm,0.992877185344696,0.9858551025390624
unet,full,binary,47,6pm,0.9929757118225098,0.986049473285675
unet,full,binary,47,7pm,0.9922614097595216,0.9846416115760804
unet,full,binary,47,8pm,0.9925691485404968,0.9852479696273804
unet,full,binary,48,8am,0.990645468235016,0.981464385986328
unet,full,binary,48,9am,0.9912495613098145,0.982650876045227
unet,full,binary,48,10am,0.9913957715034484,0.9829383492469788
unet,full,binary,48,11am,0.9926984310150146,0.9855027794837952
unet,full,binary,48,12pm,0.992258846759796,0.9846366047859192
unet,full,binary,48,1pm,0.9933596849441528,0.9868069887161256
unet,full,binary,48,2pm,0.993465542793274,0.9870159029960632
unet,full,binary,48,3pm,0.9934848546981812,0.9870541095733644
unet,full,binary,48,4pm,0.9933779835700988,0.9868430495262146
unet,full,binary,48,5pm,0.992861807346344,0.9858248829841614
unet,full,binary,48,6pm,0.9918437600135804,0.983819544315338
unet,full,binary,48,7pm,0.9921106696128844,0.9843448400497437
unet,full,binary,48,8pm,0.9909659028053284,0.9820935130119324
unet,full,binary,49,8am,0.99000483751297,0.9802075028419496
unet,full,binary,49,9am,0.9902947545051576,0.9807761311531068
unet,full,binary,49,10am,0.9919933080673218,0.9841138124465942
unet,full,binary,49,11am,0.9919782280921936,0.9840840697288512
unet,full,binary,49,12pm,0.992195188999176,0.9845113158226012
unet,full,binary,49,1pm,0.9931835532188416,0.9864594340324402
unet,full,binary,49,2pm,0.99347323179245,0.9870311617851256
unet,full,binary,49,3pm,0.9935290217399596,0.987141251564026
unet,full,binary,49,4pm,0.9929934740066528,0.9860844612121582
unet,full,binary,49,6pm,0.9915341138839722,0.9832103848457336
unet,full,binary,49,7pm,0.990317165851593,0.9808200001716614
unet,full,binary,49,8pm,0.9919392466545104,0.9840074777603148
unet,full,binary,50,8am,0.990026831626892,0.9802506566047668
unet,full,binary,50,9am,0.9903733730316162,0.9809302687644958
unet,full,binary,50,10am,0.9918586611747742,0.983848750591278
unet,full,binary,50,11am,0.9913299083709716,0.9828088283538818
unet,full,binary,50,12pm,0.9916685223579408,0.9834747314453124
unet,full,binary,50,1pm,0.993707537651062,0.9874937534332277
unet,full,binary,50,2pm,0.9935601353645324,0.9872027039527892
unet,full,binary,50,3pm,0.9936062097549438,0.9872936010360718
unet,full,binary,50,4pm,0.9926074743270874,0.9853234887123108
unet,full,binary,50,5pm,0.9929944276809692,0.986086368560791
unet,full,binary,50,6pm,0.9926813840866088,0.9854691624641418
unet,full,binary,50,7pm,0.9928783178329468,0.9858573079109192
unet,full,binary,50,8pm,0.9931220412254332,0.9863380789756776
unet,full,binary,51,8am,0.989959716796875,0.9801191091537476
unet,full,binary,51,9am,0.9910092949867249,0.9821787476539612
unet,full,binary,51,10am,0.9928170442581176,0.9857364892959596
unet,full,binary,51,11am,0.992684543132782,0.9854753017425536
unet,full,binary,51,12pm,0.992793083190918,0.9856892824172974
unet,full,binary,51,1pm,0.99386864900589,0.987812042236328
unet,full,binary,51,2pm,0.9935155510902404,0.9871146082878112
unet,full,binary,51,3pm,0.9937585592269896,0.9875945448875428
unet,full,binary,51,4pm,0.9936560988426208,0.9873921275138856
unet,full,binary,51,5pm,0.9932683706283568,0.9866267442703248
unet,full,binary,51,6pm,0.993623435497284,0.9873276948928832
unet,full,binary,51,7pm,0.9926198720932008,0.985347867012024
unet,full,binary,51,8pm,0.9932857751846312,0.98666113615036
unet,full,binary,52,8am,0.9900733828544616,0.9803419709205629
unet,full,binary,52,9am,0.9910514950752258,0.9822617769241332
unet,full,binary,52,10am,0.9921691417694092,0.9844599366188048
unet,full,binary,52,11am,0.9923433065414428,0.984803020954132
unet,full,binary,52,12pm,0.9920492172241212,0.9842239022254944
unet,full,binary,52,1pm,0.9936703443527222,0.9874202609062196
unet,full,binary,52,2pm,0.9939190149307252,0.9879115223884584
unet,full,binary,52,3pm,0.9943287372589112,0.988721489906311
unet,full,binary,52,4pm,0.993801474571228,0.9876793026924132
unet,full,binary,52,5pm,0.9938048124313354,0.9876859784126282
unet,full,binary,52,6pm,0.9940974712371826,0.9882641434669496
unet,full,binary,52,7pm,0.9941291809082032,0.9883269667625428
unet,full,binary,53,10am,0.9923022389411926,0.9847220778465272
unet,full,binary,53,11am,0.9929711818695068,0.9860404133796692
unet,full,binary,53,12pm,0.9935513734817504,0.9871854186058044
unet,full,binary,53,1pm,0.9941251873970032,0.9883189797401428
unet,full,binary,53,2pm,0.9934647679328918,0.9870144128799438
unet,full,binary,53,3pm,0.993855893611908,0.987786829471588
unet,full,binary,53,4pm,0.9937531352043152,0.987583875656128
unet,full,binary,53,5pm,0.9927954077720642,0.9856938719749452
unet,full,binary,53,6pm,0.9929303526878356,0.9859600067138672
unet,full,binary,53,7pm,0.992675244808197,0.9854570031166076
unet,full,binary,53,8pm,0.9926934838294984,0.9854929447174072
unet,full,binary,54,8am,0.9899028539657592,0.9800075888633728
unet,full,binary,54,9am,0.989673376083374,0.9795578122138976
unet,full,binary,54,10am,0.9913792610168456,0.982905924320221
unet,full,binary,54,11am,0.9914661049842834,0.9830765724182128
unet,full,binary,54,12pm,0.9918043613433838,0.9837419390678406
unet,full,binary,54,1pm,0.9935014247894288,0.9870867729187012
unet,full,binary,54,2pm,0.9934846758842468,0.9870536923408508
unet,full,binary,54,3pm,0.9936833381652832,0.9874460101127625
unet,full,binary,54,4pm,0.9930984377861024,0.986291527748108
unet,full,binary,54,5pm,0.9928664565086364,0.9858339428901672
unet,full,binary,54,6pm,0.9916355013847352,0.983409821987152
unet,full,binary,54,7pm,0.9917864799499512,0.9837067723274232
unet,full,binary,54,8pm,0.9921237826347352,0.9843707084655762
unet,full,binary,55,8am,0.9894359111785888,0.9790926575660706
unet,full,binary,55,9am,0.9893890619277954,0.9790009260177612
unet,full,binary,55,10am,0.9911462664604188,0.9824479818344116
unet,full,binary,55,11am,0.9910574555397034,0.9822734594345092
unet,full,binary,55,12pm,0.9909395575523376,0.982041835784912
unet,full,binary,55,1pm,0.9926096200942992,0.9853276610374452
unet,full,binary,55,2pm,0.9926098585128784,0.9853281378746032
unet,full,binary,55,3pm,0.9928768873214722,0.9858545064926147
unet,full,binary,55,4pm,0.9930487871170044,0.9861934781074524
unet,full,binary,55,5pm,0.9930487871170044,0.9861935377120972
unet,full,binary,55,6pm,0.9921590089797974,0.9844400882720948
unet,full,binary,55,7pm,0.992623805999756,0.9853556156158448
unet,full,binary,55,8pm,0.9924337267875672,0.9849810600280762
unet,full,binary,56,8am,0.9898366928100586,0.9798778891563416
unet,full,binary,56,9am,0.9899674654006958,0.9801341891288756
unet,full,binary,56,10am,0.9914824962615968,0.9831088185310364
unet,full,binary,56,11am,0.9915083646774292,0.9831597805023192
unet,full,binary,56,12pm,0.991605281829834,0.983350396156311
unet,full,binary,56,1pm,0.9932445287704468,0.986579656600952
unet,full,binary,56,2pm,0.9933209419250488,0.9867305755615234
unet,full,binary,56,3pm,0.9933554530143738,0.9867987036705016
unet,full,binary,56,4pm,0.9929372668266296,0.985973596572876
unet,full,binary,56,5pm,0.993196666240692,0.9864853024482728
unet,full,binary,56,6pm,0.992876410484314,0.9858536124229432
unet,full,binary,56,7pm,0.9925790429115297,0.9852674007415771
unet,full,binary,56,8pm,0.9925749897956848,0.9852593541145324
unet,full,binary,57,9am,0.9902148842811584,0.9806193709373474
unet,full,binary,57,10am,0.9898852109909058,0.9799730181694032
unet,full,binary,57,11am,0.9917477369308472,0.9836305379867554
unet,full,binary,57,12pm,0.9917117357254028,0.983559787273407
unet,full,binary,57,1pm,0.9931909441947936,0.9864740371704102
unet,full,binary,57,2pm,0.992755651473999,0.9856154918670654
unet,full,binary,57,3pm,0.9932150840759276,0.9865216016769408
unet,full,binary,57,4pm,0.9927261471748352,0.9855573177337646
unet,full,binary,57,5pm,0.992952287197113,0.9860031604766846
unet,full,binary,57,6pm,0.9918251633644104,0.983782947063446
unet,full,binary,57,7pm,0.9924997091293336,0.985111117362976
