CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
unet,rois,binary,2,9am,3,0.9306930899620056,0.8703703880310059,1943082,49,70,799
unet,rois,binary,2,10am,3,0.9185360074043274,0.8493449687957764,1943084,47,91,778
unet,rois,binary,2,11am,3,0.9318996667861938,0.8724831938743591,1943106,25,89,780
unet,rois,binary,2,12pm,3,0.9314079284667968,0.8716216087341309,1943112,19,95,774
unet,rois,binary,2,1pm,3,0.9278473258018494,0.8654060363769531,1943101,30,91,778
unet,rois,binary,2,2pm,3,0.9331742525100708,0.8747203350067139,1943106,25,87,782
unet,rois,binary,2,3pm,3,0.9271523356437684,0.8641975522041321,1943109,22,99,770
unet,rois,binary,2,4pm,3,0.9369266033172609,0.8813376426696777,1943073,58,52,817
unet,rois,binary,2,5pm,3,0.9195950031280518,0.8511576652526855,1943093,38,97,772
unet,rois,binary,2,6pm,3,0.925795078277588,0.8618420958518982,1943088,43,83,786
unet,rois,binary,2,7pm,3,0.9203540086746216,0.8524590134620667,1943085,46,89,780
unet,rois,binary,2,8pm,3,0.9499712586402892,0.9047097563743592,1943087,44,43,826
unet,rois,binary,2,8am,4,0.9864667654037476,0.9732949733734132,1941566,55,10,2369
unet,rois,binary,2,9am,4,0.9876800775527954,0.9756600856781006,1941576,45,14,2365
unet,rois,binary,2,10am,4,0.991191267967224,0.9825363755226136,1941595,26,16,2363
unet,rois,binary,2,11am,4,0.9798941612243652,0.9605808854103088,1941590,31,64,2315
unet,rois,binary,2,12pm,4,0.990144670009613,0.980481743812561,1941592,29,18,2361
unet,rois,binary,2,1pm,4,0.9901652932167052,0.9805221557617188,1941587,34,13,2366
unet,rois,binary,2,2pm,4,0.9932801127433776,0.9866499900817872,1941603,18,14,2365
unet,rois,binary,2,3pm,4,0.9914208054542542,0.9829875230789183,1941590,31,10,2369
unet,rois,binary,2,4pm,4,0.9880778193473816,0.9764365553855896,1941581,40,17,2362
unet,rois,binary,2,5pm,4,0.9900000095367432,0.9801980257034302,1941576,45,3,2376
unet,rois,binary,2,6pm,4,0.989798069000244,0.979802131652832,1941574,47,2,2377
unet,rois,binary,2,7pm,4,0.9891440272331238,0.9785212874412536,1941579,42,10,2369
unet,rois,binary,2,8pm,4,0.9893550276756288,0.9789343476295472,1941579,42,9,2370
unet,rois,binary,2,8am,5,0.9893410801887512,0.9789069890975952,1940871,30,36,3063
unet,rois,binary,2,9am,5,0.9889049530029296,0.9780534505844116,1940856,45,24,3075
unet,rois,binary,2,10am,5,0.9893685579299928,0.9789608120918274,1940863,38,28,3071
unet,rois,binary,2,11am,5,0.9911731481552124,0.9825007915496826,1940857,44,11,3088
unet,rois,binary,2,12pm,5,0.9919639825820924,0.9840561151504515,1940864,37,13,3086
unet,rois,binary,2,1pm,5,0.99211585521698,0.9843550324440002,1940868,33,16,3083
unet,rois,binary,2,2pm,5,0.9922755360603333,0.9846694469451904,1940869,32,16,3083
unet,rois,binary,2,3pm,5,0.991110384464264,0.9823774695396424,1940879,22,33,3066
unet,rois,binary,2,4pm,5,0.9910169839859008,0.9821939468383788,1940855,46,10,3089
unet,rois,binary,2,5pm,5,0.9878244400024414,0.9759417772293092,1940841,60,16,3083
unet,rois,binary,2,6pm,5,0.9890850782394408,0.9784058332443236,1940851,50,18,3081
unet,rois,binary,2,7pm,5,0.989216148853302,0.9786624312400818,1940860,41,26,3073
unet,rois,binary,2,8pm,5,0.9904000163078308,0.980982542037964,1940845,56,4,3095
unet,rois,binary,2,8am,6,0.981291651725769,0.9632704257965088,1940025,96,50,3829
unet,rois,binary,2,9am,6,0.982771933078766,0.9661273956298828,1940044,77,57,3822
unet,rois,binary,2,10am,6,0.986053705215454,0.9724910855293274,1940074,47,61,3818
unet,rois,binary,2,11am,6,0.9848973751068116,0.9702441692352296,1940068,53,64,3815
unet,rois,binary,2,12pm,6,0.9861810803413392,0.9727388620376588,1940075,46,61,3818
unet,rois,binary,2,1pm,6,0.986435890197754,0.97323477268219,1940077,44,61,3818
unet,rois,binary,2,2pm,6,0.9831780791282654,0.9669126868247986,1940071,50,80,3799
unet,rois,binary,2,3pm,6,0.985297918319702,0.971021831035614,1940066,55,59,3820
unet,rois,binary,2,4pm,6,0.985275149345398,0.9709776043891908,1940072,49,65,3814
unet,rois,binary,2,5pm,6,0.9852827191352844,0.970992386341095,1940070,51,63,3816
unet,rois,binary,2,6pm,6,0.9832603931427002,0.9670719504356384,1940052,69,61,3818
unet,rois,binary,2,7pm,6,0.9842783212661744,0.9690433740615844,1940059,62,60,3819
unet,rois,binary,2,8pm,6,0.9799001216888428,0.9605923891067504,1940016,105,52,3827
unet,rois,binary,2,8am,7,0.9722877144813538,0.9460698962211608,1935934,296,139,7631
unet,rois,binary,2,9am,7,0.9766786098480223,0.9544202089309692,1936014,216,148,7622
unet,rois,binary,2,10am,7,0.9776777029037476,0.9563302397727966,1936054,176,171,7599
unet,rois,binary,2,11am,7,0.9782580733299256,0.9574414491653442,1936058,172,166,7604
unet,rois,binary,2,12pm,7,0.9769532084465028,0.9549447894096376,1936032,198,161,7609
unet,rois,binary,2,1pm,7,0.9781951308250428,0.9573209285736084,1936057,173,166,7604
unet,rois,binary,2,2pm,7,0.978140652179718,0.9572165608406068,1936053,177,163,7607
unet,rois,binary,2,3pm,7,0.9804553985595704,0.9616601467132568,1936097,133,170,7600
unet,rois,binary,2,4pm,7,0.9807357788085938,0.9621997475624084,1936090,140,159,7611
unet,rois,binary,2,5pm,7,0.9783293604850768,0.9575780630111694,1936056,174,163,7607
unet,rois,binary,2,6pm,7,0.9805737733840942,0.9618879556655884,1936076,154,148,7622
unet,rois,binary,2,7pm,7,0.9799987077713012,0.9607818126678468,1936070,160,151,7619
unet,rois,binary,2,8pm,7,0.9781687259674072,0.957270324230194,1936043,187,153,7617
unet,rois,binary,2,8am,8,0.9622530341148376,0.9272521138191224,1932522,597,238,10643
unet,rois,binary,2,9am,8,0.963076651096344,0.928782880306244,1932514,605,213,10668
unet,rois,binary,2,10am,8,0.960995614528656,0.9249197244644164,1932479,640,225,10656
unet,rois,binary,2,11am,8,0.9713137149810792,0.9442273378372192,1932740,379,249,10632
unet,rois,binary,2,12pm,8,0.9706150889396667,0.9429078102111816,1932720,399,245,10636
unet,rois,binary,2,1pm,8,0.9713557958602904,0.9443069100379944,1932688,431,199,10682
unet,rois,binary,2,2pm,8,0.9673647284507751,0.9367921948432922,1932609,510,210,10671
unet,rois,binary,2,3pm,8,0.963559091091156,0.9296807050704956,1932538,581,225,10656
unet,rois,binary,2,5pm,8,0.9684985876083374,0.9389212131500244,1932654,465,228,10653
unet,rois,binary,2,6pm,8,0.9684248566627502,0.9387826919555664,1932647,472,223,10658
unet,rois,binary,2,7pm,8,0.967299461364746,0.9366698861122132,1932631,488,232,10649
unet,rois,binary,2,8pm,8,0.9655235409736632,0.9333450794219972,1932628,491,267,10614
unet,rois,binary,2,8am,9,0.959596872329712,0.9223317503929138,1932438,661,237,10664
unet,rois,binary,2,9am,9,0.9615939259529114,0.926028847694397,1932482,617,235,10666
unet,rois,binary,2,10am,9,0.963173806667328,0.9289636611938475,1932527,572,243,10658
unet,rois,binary,2,11am,9,0.97269207239151,0.9468358755111694,1932733,366,233,10668
unet,rois,binary,2,12pm,9,0.9647292494773864,0.9318618178367616,1932538,561,220,10681
unet,rois,binary,2,1pm,9,0.977843165397644,0.9566468596458436,1932882,217,265,10636
unet,rois,binary,2,2pm,9,0.977767527103424,0.9565021395683287,1932896,203,280,10621
unet,rois,binary,2,3pm,9,0.9736818075180054,0.9487133622169496,1932769,330,246,10655
unet,rois,binary,2,4pm,9,0.9722727537155152,0.9460415840148926,1932695,404,206,10695
unet,rois,binary,2,5pm,9,0.97035014629364,0.9424079060554504,1932679,420,232,10669
unet,rois,binary,2,6pm,9,0.9727587699890136,0.946962296962738,1932725,374,224,10677
unet,rois,binary,2,7pm,9,0.906899392604828,0.8296577334403992,1932664,435,1496,9405
unet,rois,binary,2,8pm,9,0.9657168984413148,0.9337064623832704,1932566,533,225,10676
unet,rois,binary,2,8am,10,0.9842438101768494,0.9689763784408568,1927851,428,73,15648
unet,rois,binary,2,9am,10,0.9855200052261353,0.9714533686637878,1927886,393,67,15654
unet,rois,binary,2,11am,10,0.9840641021728516,0.9686281681060792,1927839,440,67,15654
unet,rois,binary,2,12pm,10,0.9817885160446168,0.9642284512519836,1927786,493,87,15634
unet,rois,binary,2,1pm,10,0.9847527146339417,0.9699634313583374,1927853,426,59,15662
unet,rois,binary,2,2pm,10,0.9838334321975708,0.9681812524795532,1927846,433,81,15640
unet,rois,binary,2,3pm,10,0.9834209084510804,0.967382550239563,1927843,436,91,15630
unet,rois,binary,2,4pm,10,0.9865623712539672,0.973481059074402,1927936,343,83,15638
unet,rois,binary,2,5pm,10,0.9844778180122375,0.969430148601532,1927873,406,87,15634
unet,rois,binary,2,6pm,10,0.9855839014053344,0.971577525138855,1927886,393,65,15656
unet,rois,binary,2,7pm,10,0.9756219387054444,0.9524041414260864,1927570,709,73,15648
unet,rois,binary,2,8pm,10,0.9842747449874878,0.9690364003181458,1927852,427,73,15648
unet,rois,binary,2,8am,11,0.9752790927886964,0.9517509937286376,1926010,737,131,17122
unet,rois,binary,2,9am,11,0.977038323879242,0.9551075100898744,1926046,701,105,17148
unet,rois,binary,2,10am,11,0.9774367213249208,0.955869197845459,1926076,671,120,17133
unet,rois,binary,2,11am,11,0.9795708656311036,0.9599597454071044,1926118,629,87,17166
unet,rois,binary,2,12pm,11,0.9754960536956788,0.9521642327308656,1925980,767,95,17158
unet,rois,binary,2,1pm,11,0.9829994440078736,0.9665672183036804,1926233,514,80,17173
unet,rois,binary,2,2pm,11,0.982561469078064,0.9657207131385804,1926205,542,68,17185
unet,rois,binary,2,3pm,11,0.9800783395767212,0.96093487739563,1926158,589,108,17145
unet,rois,binary,2,4pm,11,0.9788293242454528,0.9585364460945128,1926153,594,146,17107
unet,rois,binary,2,5pm,11,0.978584885597229,0.958067774772644,1926114,633,117,17136
unet,rois,binary,2,6pm,11,0.977615773677826,0.9562116861343384,1926050,697,89,17164
unet,rois,binary,2,7pm,11,0.9404058456420898,0.887515127658844,1925802,945,1102,16151
unet,rois,binary,2,8pm,11,0.9763990044593812,0.953886330127716,1926001,746,84,17169
unet,rois,binary,2,8am,12,0.97078675031662,0.9432318806648254,1924940,989,93,17978
unet,rois,binary,2,9am,12,0.9748942852020264,0.9510182738304138,1925095,834,92,17979
unet,rois,binary,2,10am,12,0.978500485420227,0.9579060077667236,1925280,649,139,17932
unet,rois,binary,2,11am,12,0.9802990555763244,0.9613593816757202,1925315,614,108,17963
unet,rois,binary,2,12pm,12,0.9834117889404296,0.9673649668693542,1925431,498,108,17963
unet,rois,binary,2,1pm,12,0.9868022799491882,0.9739484190940856,1925575,354,126,17945
unet,rois,binary,2,2pm,12,0.9892129898071288,0.9786562323570251,1925634,295,97,17974
unet,rois,binary,2,3pm,12,0.9844173789024352,0.9693129062652588,1925458,471,98,17973
unet,rois,binary,2,4pm,12,0.9823105335235596,0.9652360677719116,1925360,569,79,17992
unet,rois,binary,2,5pm,12,0.9799012541770936,0.9605945348739624,1925297,632,105,17966
unet,rois,binary,2,6pm,12,0.9797365665435792,0.9602779746055604,1925295,634,109,17962
unet,rois,binary,2,7pm,12,0.9042506217956544,0.8252348899841309,1925375,554,2701,15370
unet,rois,binary,2,8pm,12,0.9724894762039183,0.9464520812034608,1924989,940,78,17993
unet,rois,binary,2,8am,13,0.9733209609985352,0.9480285048484802,1923508,981,84,19427
unet,rois,binary,2,9am,13,0.9748249053955078,0.9508863091468812,1923578,911,92,19419
unet,rois,binary,2,10am,13,0.9789903163909912,0.958845317363739,1923735,754,80,19431
unet,rois,binary,2,11am,13,0.9781256914138794,0.9571878910064696,1923702,787,82,19429
unet,rois,binary,2,12pm,13,0.9821622967720032,0.9649497866630554,1923886,603,102,19409
unet,rois,binary,2,1pm,13,0.9826414585113524,0.965875208377838,1923868,621,66,19445
unet,rois,binary,2,2pm,13,0.9844315648078918,0.969340443611145,1923941,548,67,19444
unet,rois,binary,2,3pm,13,0.9833409190177916,0.967227816581726,1923922,567,91,19420
unet,rois,binary,2,4pm,13,0.9813930988311768,0.9634660482406616,1923827,662,75,19436
unet,rois,binary,2,5pm,13,0.9800857305526732,0.9609490633010864,1923770,719,71,19440
unet,rois,binary,2,6pm,13,0.9793301820755004,0.959497570991516,1923779,710,109,19402
unet,rois,binary,2,7pm,13,0.977851629257202,0.9566630721092224,1923694,795,85,19426
unet,rois,binary,2,8pm,13,0.9782767295837402,0.9574772119522096,1923705,784,79,19432
unet,rois,binary,2,9am,14,0.9757765531539916,0.9526988863945008,1921083,1005,79,21833
unet,rois,binary,2,10am,14,0.9795037508010864,0.9598308801651,1921296,792,120,21792
unet,rois,binary,2,11am,14,0.9786719083786012,0.9582346081733704,1921206,882,70,21842
unet,rois,binary,2,12pm,14,0.9776512384414672,0.9562795758247375,1921196,892,105,21807
unet,rois,binary,2,1pm,14,0.9812464714050292,0.9631834030151368,1921320,768,67,21845
unet,rois,binary,2,2pm,14,0.9829050302505492,0.9663847088813782,1921421,667,92,21820
unet,rois,binary,2,3pm,14,0.9784156680107116,0.9577434062957764,1921187,901,63,21849
unet,rois,binary,2,4pm,14,0.9856714010238647,0.971747636795044,1921524,564,71,21841
unet,rois,binary,2,5pm,14,0.9803171753883362,0.961394190788269,1921335,753,122,21790
unet,rois,binary,2,6pm,14,0.976181983947754,0.953472137451172,1921089,999,67,21845
unet,rois,binary,2,7pm,14,0.9712938666343688,0.9441898465156556,1920868,1220,71,21841
unet,rois,binary,2,8pm,14,0.9776017665863036,0.9561848640441896,1921154,934,67,21845
unet,rois,binary,2,8am,15,0.9792282581329346,0.9593018889427184,1918102,1006,48,24844
unet,rois,binary,2,9am,15,0.9818943738937378,0.9644327163696288,1918246,862,54,24838
unet,rois,binary,2,10am,15,0.9854727387428284,0.971361517906189,1918440,668,64,24828
unet,rois,binary,2,11am,15,0.9895139932632446,0.9792456030845642,1918656,452,74,24818
unet,rois,binary,2,12pm,15,0.989137589931488,0.9785085916519164,1918641,467,78,24814
unet,rois,binary,2,1pm,15,0.9898695945739746,0.9799423813819884,1918673,435,73,24819
unet,rois,binary,2,2pm,15,0.9866772294044496,0.9737048149108888,1918482,626,45,24847
unet,rois,binary,2,3pm,15,0.9862078428268432,0.9727909564971924,1918457,651,44,24848
unet,rois,binary,2,4pm,15,0.9854934215545654,0.9714017510414124,1918439,669,62,24830
unet,rois,binary,2,5pm,15,0.9853376150131226,0.9710989594459534,1918430,678,61,24831
unet,rois,binary,2,6pm,15,0.9865766763687134,0.973508894443512,1918482,626,50,24842
unet,rois,binary,2,7pm,15,0.9860838055610656,0.9725496172904968,1918463,645,56,24836
unet,rois,binary,2,8pm,15,0.9846434593200684,0.9697513580322266,1918379,729,46,24846
unet,rois,binary,2,9am,16,0.9859331846237184,0.972256600856781,1914912,731,76,28281
unet,rois,binary,2,10am,16,0.9899258613586426,0.9800527095794678,1915174,469,106,28251
unet,rois,binary,2,11am,16,0.9890190362930298,0.9782766699790956,1915091,552,76,28281
unet,rois,binary,2,12pm,16,0.9896103143692015,0.9794342517852784,1915117,526,68,28289
unet,rois,binary,2,1pm,16,0.9873824119567872,0.9750792980194092,1914988,655,68,28289
unet,rois,binary,2,2pm,16,0.9863936305046082,0.9731525182724,1914947,696,84,28273
unet,rois,binary,2,3pm,16,0.9863787889480592,0.9731236696243286,1914941,702,79,28278
unet,rois,binary,2,4pm,16,0.9857137799263,0.9718300104141236,1914891,752,68,28289
unet,rois,binary,2,5pm,16,0.9861968159675598,0.9727694392204284,1914915,728,64,28293
unet,rois,binary,2,6pm,16,0.9854143261909484,0.9712479710578918,1914889,754,83,28274
unet,rois,binary,2,7pm,16,0.9864996671676636,0.9733590483665466,1914947,696,78,28279
unet,rois,binary,2,8pm,16,0.9848817586898804,0.970213770866394,1914859,784,84,28273
unet,rois,binary,2,8am,17,0.9820711016654968,0.9647738337516784,1910928,1113,52,31907
unet,rois,binary,2,9am,17,0.9855923652648926,0.9715940356254578,1911190,851,81,31878
unet,rois,binary,2,10am,17,0.9878902435302734,0.9760702848434448,1911321,720,62,31897
unet,rois,binary,2,11am,17,0.990029513835907,0.9802559018135072,1911484,557,85,31874
unet,rois,binary,2,12pm,17,0.9888428449630736,0.9779319167137146,1911419,622,97,31862
unet,rois,binary,2,1pm,17,0.991121232509613,0.9823986887931824,1911616,425,145,31814
unet,rois,binary,2,2pm,17,0.9906431436538696,0.9814597964286804,1911530,511,91,31868
unet,rois,binary,2,3pm,17,0.9895700812339784,0.9793554544448853,1911449,592,80,31879
unet,rois,binary,2,4pm,17,0.9887884259223938,0.9778254628181458,1911395,646,77,31882
unet,rois,binary,2,5pm,17,0.9886518716812134,0.9775583744049072,1911382,659,73,31886
unet,rois,binary,2,6pm,17,0.988375723361969,0.9770185351371764,1911365,676,74,31885
unet,rois,binary,2,7pm,17,0.9832850098609924,0.9671196341514589,1911032,1009,75,31884
unet,rois,binary,2,8pm,17,0.9853691458702089,0.9711602926254272,1911198,843,103,31856
unet,rois,binary,2,8am,18,0.9839832186698914,0.9684714078903198,1910348,947,114,32591
unet,rois,binary,2,9am,18,0.9846549034118652,0.9697735905647278,1910387,908,108,32597
unet,rois,binary,2,10am,18,0.9882284998893738,0.9767309427261353,1910608,687,90,32615
unet,rois,binary,2,11am,18,0.9902284145355223,0.9806459546089172,1910777,518,125,32580
unet,rois,binary,2,12pm,18,0.9907118678092957,0.981594741344452,1910803,492,119,32586
unet,rois,binary,2,1pm,18,0.9917425513267516,0.9836204051971436,1910849,446,97,32608
unet,rois,binary,2,2pm,18,0.990123987197876,0.980441153049469,1910767,528,122,32583
unet,rois,binary,2,3pm,18,0.9889900088310242,0.9782198071479796,1910667,628,98,32607
unet,rois,binary,2,4pm,18,0.989796221256256,0.9797986149787904,1910735,560,112,32593
unet,rois,binary,2,5pm,18,0.9878915548324584,0.9760728478431702,1910607,688,111,32594
unet,rois,binary,2,6pm,18,0.9872105717658995,0.9747441411018372,1910582,713,131,32574
unet,rois,binary,2,7pm,18,0.9814177751541138,0.9635136127471924,1910234,1061,171,32534
unet,rois,binary,2,8pm,18,0.9862574934959412,0.9728875160217284,1910473,822,87,32618
unet,rois,binary,2,9am,19,0.987001359462738,0.9743362665176392,1904489,829,185,38497
unet,rois,binary,2,10am,19,0.9875198602676392,0.9753473997116088,1904491,827,147,38535
unet,rois,binary,2,11am,19,0.9878004789352416,0.9758950471878052,1904589,729,221,38461
unet,rois,binary,2,12pm,19,0.987822413444519,0.9759377837181092,1904519,799,151,38531
unet,rois,binary,2,1pm,19,0.9875791668891908,0.975463092327118,1904590,728,239,38443
unet,rois,binary,2,2pm,19,0.988165020942688,0.9766068458557128,1904544,774,149,38533
unet,rois,binary,2,3pm,19,0.9875054359436036,0.9753192663192748,1904536,782,192,38490
unet,rois,binary,2,4pm,19,0.9879255294799804,0.9761391878128052,1904563,755,186,38496
unet,rois,binary,2,5pm,19,0.9890228509902954,0.9782840609550476,1904628,690,165,38517
unet,rois,binary,2,6pm,19,0.987839937210083,0.9759719967842102,1904546,772,176,38506
unet,rois,binary,2,8am,20,0.9863177537918092,0.9730048775672911,1899955,1043,146,42856
unet,rois,binary,2,9am,20,0.98793625831604,0.9761601090431212,1900124,874,172,42830
unet,rois,binary,2,10am,20,0.9873697757720948,0.9750546216964722,1900064,934,162,42840
unet,rois,binary,2,11am,20,0.9911442995071412,0.9824440479278564,1900425,573,192,42810
unet,rois,binary,2,12pm,20,0.9912817478179932,0.9827142357826232,1900496,502,250,42752
unet,rois,binary,2,1pm,20,0.9906801581382751,0.9815324544906616,1900410,588,217,42785
unet,rois,binary,2,2pm,20,0.991901397705078,0.9839328527450562,1900495,503,196,42806
unet,rois,binary,2,3pm,20,0.9912314414978028,0.982615292072296,1900341,657,102,42900
unet,rois,binary,2,4pm,20,0.992003321647644,0.9841335415840148,1900449,549,142,42860
unet,rois,binary,2,5pm,20,0.9890891313552856,0.9784138202667236,1900222,776,169,42833
unet,rois,binary,2,7pm,20,0.9789288640022278,0.9587273597717284,1899903,1095,725,42277
unet,rois,binary,2,8pm,20,0.9877548217773438,0.9758058786392212,1900105,893,169,42833
unet,rois,binary,2,8am,21,0.9867128133773804,0.9737740755081176,1893935,1183,130,48752
unet,rois,binary,2,9am,21,0.9902697801589966,0.9807270765304564,1894293,825,133,48749
unet,rois,binary,2,10am,21,0.99340558052063,0.9868975281715392,1894620,498,149,48733
unet,rois,binary,2,11am,21,0.9924893379211426,0.9850906133651732,1894501,617,121,48761
unet,rois,binary,2,12pm,21,0.993637204170227,0.9873548746109008,1894653,465,159,48723
unet,rois,binary,2,1pm,21,0.9927212595939636,0.985547661781311,1894527,591,124,48758
unet,rois,binary,2,2pm,21,0.992559254169464,0.985228419303894,1894513,605,126,48756
unet,rois,binary,2,3pm,21,0.99187570810318,0.9838823676109314,1894427,691,108,48774
unet,rois,binary,2,4pm,21,0.989172637462616,0.978577196598053,1894240,878,188,48694
unet,rois,binary,2,5pm,21,0.9901970028877258,0.9805842638015748,1894298,820,145,48737
unet,rois,binary,2,6pm,21,0.9907841086387634,0.9817365407943726,1894338,780,127,48755
unet,rois,binary,2,7pm,21,0.9911452531814576,0.9824458956718444,1894382,736,135,48747
unet,rois,binary,2,8pm,21,0.9901183247566224,0.980430006980896,1894281,837,136,48746
unet,rois,binary,2,8am,22,0.988255262374878,0.9767832159996032,1893347,1051,125,49477
unet,rois,binary,2,9am,22,0.9902324080467224,0.980653703212738,1893551,847,129,49473
unet,rois,binary,2,10am,22,0.9938719272613524,0.9878185391426086,1893924,474,136,49466
unet,rois,binary,2,11am,22,0.9940313696861268,0.9881335496902466,1893943,455,139,49463
unet,rois,binary,2,1pm,22,0.9927771091461182,0.9856578707695008,1893868,530,189,49413
unet,rois,binary,2,2pm,22,0.9924921989440918,0.9850963354110718,1893811,587,161,49441
unet,rois,binary,2,3pm,22,0.9919318556785583,0.9839928150177002,1893710,688,117,49485
unet,rois,binary,2,4pm,22,0.9906289577484132,0.9814319014549256,1893591,807,129,49473
unet,rois,binary,2,5pm,22,0.9903713464736938,0.9809263348579408,1893564,834,128,49474
unet,rois,binary,2,6pm,22,0.9912980794906616,0.9827463030815125,1893692,706,162,49440
unet,rois,binary,2,7pm,22,0.9901477098464966,0.9804877042770386,1893519,879,106,49496
unet,rois,binary,2,8pm,22,0.989711344242096,0.9796322584152222,1893479,919,110,49492
unet,rois,binary,2,8am,23,0.9890181422233582,0.978274941444397,1888304,1054,156,54486
unet,rois,binary,2,9am,23,0.9910088181495668,0.9821779131889344,1888507,851,138,54504
unet,rois,binary,2,10am,23,0.9926515221595764,0.9854102730751038,1888687,671,136,54506
unet,rois,binary,2,11am,23,0.9921032190322876,0.9843301773071288,1888607,751,117,54525
unet,rois,binary,2,12pm,23,0.9905473589897156,0.981271743774414,1888469,889,151,54491
unet,rois,binary,2,1pm,23,0.9906761050224304,0.9815245270729064,1888467,891,135,54507
unet,rois,binary,2,2pm,23,0.9933867454528807,0.986860454082489,1888747,611,115,54527
unet,rois,binary,2,3pm,23,0.9920698404312134,0.9842644929885864,1888584,774,98,54544
unet,rois,binary,2,4pm,23,0.9924893975257874,0.9850907921791076,1888665,693,132,54510
unet,rois,binary,2,5pm,23,0.9914758205413818,0.9830957651138306,1888511,847,91,54551
unet,rois,binary,2,6pm,23,0.9916391372680664,0.9834169149398804,1888582,776,143,54499
unet,rois,binary,2,7pm,23,0.9915276765823364,0.9831976890563964,1888591,767,164,54478
unet,rois,binary,2,8pm,23,0.9912536144256592,0.982658863067627,1888525,833,129,54513
unet,rois,binary,2,8am,24,0.9912927150726318,0.9827357530593872,1885150,801,215,57834
unet,rois,binary,2,9am,24,0.9909374713897704,0.9820377826690674,1885043,908,151,57898
unet,rois,binary,2,10am,24,0.9900394678115844,0.9802754521369934,1885038,913,250,57799
unet,rois,binary,2,11am,24,0.9882799983024596,0.9768314957618712,1884868,1083,287,57762
unet,rois,binary,2,12pm,24,0.9886215925216676,0.97749924659729,1884802,1149,183,57866
unet,rois,binary,2,1pm,24,0.9883419275283812,0.9769524931907654,1884948,1003,358,57691
unet,rois,binary,2,2pm,24,0.9870005249977112,0.974334716796875,1884854,1097,421,57628
unet,rois,binary,2,3pm,24,0.9912530183792114,0.9826576709747314,1885069,882,140,57909
unet,rois,binary,2,4pm,24,0.9917314052581788,0.9835984706878662,1885164,787,178,57871
unet,rois,binary,2,5pm,24,0.9901530742645264,0.9804982542991638,1885031,920,230,57819
unet,rois,binary,2,6pm,24,0.9914309978485109,0.9830076694488524,1885150,801,199,57850
unet,rois,binary,2,7pm,24,0.9878278374671936,0.9759485125541688,1884669,1282,145,57904
unet,rois,binary,2,8am,25,0.9910163879394532,0.9821926951408386,1880599,919,210,62272
unet,rois,binary,2,9am,25,0.990864098072052,0.9818935990333556,1880597,921,227,62255
unet,rois,binary,2,10am,25,0.9903181195259094,0.9808219075202942,1880490,1028,190,62292
unet,rois,binary,2,11am,25,0.9903871417045592,0.980957329273224,1880511,1007,202,62280
unet,rois,binary,2,12pm,25,0.9921287298202516,0.9843804240226746,1880810,708,279,62203
unet,rois,binary,2,1pm,25,0.993345320224762,0.9867786169052124,1880996,522,311,62171
unet,rois,binary,2,2pm,25,0.9941765069961548,0.9884204268455504,1881217,301,426,62056
unet,rois,binary,2,3pm,25,0.9923138618469238,0.9847450256347656,1880742,776,189,62293
unet,rois,binary,2,4pm,25,0.995015561580658,0.9900805354118348,1881295,223,399,62083
unet,rois,binary,2,5pm,25,0.9951825141906738,0.9904112815856934,1881218,300,302,62180
unet,rois,binary,2,6pm,25,0.9953681826591492,0.9907791018486024,1881208,310,269,62213
unet,rois,binary,2,7pm,25,0.9958842992782592,0.9918023347854614,1881299,219,295,62187
unet,rois,binary,2,8pm,25,0.9956369400024414,0.9913118481636048,1881271,247,298,62184
unet,rois,binary,2,8am,26,0.9933249950408936,0.9867385029792786,1878095,570,304,65031
unet,rois,binary,2,9am,26,0.9936602711677552,0.987400472164154,1878204,461,368,64967
unet,rois,binary,2,10am,26,0.994156002998352,0.9883798956871032,1878338,327,436,64899
unet,rois,binary,2,11am,26,0.9940310716629028,0.9881330132484436,1878440,225,553,64782
unet,rois,binary,2,12pm,26,0.9940279126167296,0.9881267547607422,1878306,359,421,64914
unet,rois,binary,2,1pm,26,0.9943679571151732,0.988798975944519,1878381,284,451,64884
unet,rois,binary,2,2pm,26,0.9946834444999696,0.9894230961799622,1878480,185,508,64827
unet,rois,binary,2,3pm,26,0.9940704107284546,0.9882107377052308,1878432,233,540,64795
unet,rois,binary,2,4pm,26,0.9947326183319092,0.9895204305648804,1878444,221,466,64869
unet,rois,binary,2,5pm,26,0.9947158098220824,0.9894871711730956,1878366,299,391,64944
unet,rois,binary,2,6pm,26,0.9949919581413268,0.9900338053703308,1878378,287,367,64968
unet,rois,binary,2,7pm,26,0.9952729940414428,0.990590512752533,1878428,237,380,64955
unet,rois,binary,2,8pm,26,0.9948638677597046,0.9897801876068116,1878441,224,446,64889
unet,rois,binary,2,8am,27,0.992752730846405,0.985609769821167,1874856,489,506,68149
unet,rois,binary,2,9am,27,0.9937098622322084,0.9874983429908752,1874889,456,408,68247
unet,rois,binary,2,11am,27,0.9949520826339722,0.9899548292160034,1875111,234,458,68197
unet,rois,binary,2,12pm,27,0.9938902854919434,0.987854778766632,1875084,261,576,68079
unet,rois,binary,2,1pm,27,0.9946685433387756,0.9893936514854432,1875079,266,465,68190
unet,rois,binary,2,3pm,27,0.9957948923110962,0.9916250705718994,1875104,241,336,68319
